id;size;price;price_m2;location;address;street;number;address_geopy;lat;long;hhSize;hhF;hhM;title;link;timestamp;inactive-stamp;active
7392838;15;;;Petershausen-West;Markgrafenstr. 69, Konstanz;Markgrafenstr.;69;69, Markgrafenstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67290735;9.170712396262529;;;;Möbliertes, helles Zimmer am Petershauser Park in Studenten WG :);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7392838.html;20190723-0650;;False
7413559;17;;;Petershausen-West;Alter Wall, Konstanz;Alter Wall;;Alter Wall, Petershausen-Ost, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.669369;9.182374900000001;;;;17 m² WG-Zimmer ab August in großer Altbauwohnung am Zähringer zur Zwischenmiete mit wahrscheinlicher Verlängerung bis Sep 2020;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7413559.html;20190723-0650;;False
7425513;16;;;Petershausen-West;Hindenburgstraße 18, Konstanz;Hindenburgstraße;18;18, Hindenburgstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67224645;9.17108025;;;;WG Zimmer frei in 2. Reihe zum Seerhein;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7425513.html;20190723-0650;;False
7397935;11;;;Wollmatingen;Radolfzellerstraße 39, Konstanz;Radolfzellerstraße;39;39, Radolfzeller Straße, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.69265;9.14537743694018;;;;11 qm Zimmer in 4er WG Wollmatingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7397935.html;20190723-0650;;False
6893560;15;;;Petershausen-West;Schneckenburgstraße 22, Konstanz;Schneckenburgstraße;22;22, Schneckenburgstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67343365;9.1705404;;;;2er WG in Peterhausen mit Balkon und separatem Wohnzimmer;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6893560.html;20190723-0650;;False
7238117;13;;;Petershausen-West;Steinstraße, Konstanz;Steinstraße;;Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.674678;9.177070500000001;;;;13m² Zimmer in 4er WG, Konstanz Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7238117.html;20190723-0650;20190728-1250;False
7426470;17;;;Fürstenberg;Bärlappweg 1, Konstanz;Bärlappweg;1;1, Bärlappweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68576515;9.160603300000002;;;;Schöne WG noch 2 Zimmer frei;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7426470.html;20190723-0650;;False
4748652;15;;;Petershausen-West;Gottmannplatz 1, Konstanz;Gottmannplatz;1;Ziegelhof, 1, Gottmannplatz, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6726716;9.17010335;;;;Egelhof WG sucht netten und entspannten Mitbewohner/in!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.4748652.html;20190723-0650;20190802-0850;False
7424664;17;;;Petershausen-West;STeinstraße 17a, Konstanz;STeinstraße;17a;17a, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6736893;9.17896469064943;;;;5-er WG in der Jägi, befristet mit hoher Wahrscheinlichkeit auf Übernahme;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7424664.html;20190723-0650;;False
7413196;14;;;Paradies;Rheingutstraße 34, Konstanz;Rheingutstraße;34;Jan-Hus-Haus, 34, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6676849;9.16704792655039;;;;WG Zimmer in bester Lage befristet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7413196.html;20190723-0650;20191012-2050;False
7423971;13;;;Industriegebiet;Max-Stromeyerstr. 108, Konstanz;Max-Stromeyerstr.;108;108, Max-Stromeyer-Straße, Oberlohn, Konstanz-Industriegebiet, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67469370000001;9.1670073328626;;;;Zimmer in Petershausen zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7423971.html;20190723-0650;;False
7423990;19;;;Altstadt;Kreuzlinger Straße, Konstanz;Kreuzlinger Straße;;Kreuzlinger Straße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65742520000001;9.171282199999998;;;;Zimmer in Traum-WG in der wunderschönen Altstadt zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7423990.html;20190723-0650;20190730-2050;False
7423710;18;;;Paradies;Rheingutstraße 32, Konstanz;Rheingutstraße;32;Thomas-Blarer-Haus Saal, 32, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.667633200000004;9.16765786513492;;;;Möbiliertes WG-Zimmer für August;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7423710.html;20190723-0650;;False
7191110;14;;;Petershausen-West;Theodor-Heuss-Str. 5, Konstanz;Theodor-Heuss-Str.;5;Archäologisches Landesmuseum, 5, Theodor-Heuss-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6678445;9.17920876892389;;;;(Möbliertes) 14-m²-Zimmer in netter 3er-WG, zentral;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7191110.html;20190723-0650;20200113-1650;False
7418444;10;;;Fürstenberg;Fürstenbergstraße 84, Konstanz;Fürstenbergstraße;84;84, Fürstenbergstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68361065;9.15696724913373;;;;WG Zimmer in Konstanz Fürstenberg mit super Lage;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7418444.html;20190723-0650;;False
7421127;14;;;Petershausen-West;Jahnstraße, Konstanz;Jahnstraße;;Jahnstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67307810000001;9.182611;;;;14 qm direkt am Zähringerplatz !;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7421127.html;20190723-0650;;True
7414857;15;;;Petershausen-West;Sankt-Gebhard Straße 25, Konstanz;Sankt-Gebhard Straße;25;Sankt-Gebhard-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6718408;9.1761195;;;;15qm Zimmer in moderner 3er WG ab 1.8.;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7414857.html;20190723-0650;;False
5580567;15;;;Petershausen-West;Theodor Heuss Straße, Konstanz;Theodor Heuss Straße;;Theodor-Heuss-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6703442;9.182333400000001;;;;15m² Zimmer in 4er WG - zentrale Lage;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.5580567.html;20190723-0650;20190901-2050;False
7315074;18;;;Petershausen-West;Schneckenburgstraße 27, Konstanz;Schneckenburgstraße;27;27, Schneckenburgstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.676745399999994;9.172478522274881;;;;Möbliertes Zimmer in 6er WG zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7315074.html;20190723-0650;;False
7419990;10;;;Kreuzlingen;Hauptstrasse 80, Kreuzlingen;Hauptstrasse;80;80, Hauptstrasse, Gaissberg, Bernrainzelg, Kreuzlingen, Bezirk Kreuzlingen, Thurgau, 8280, Schweiz/Suisse/Svizzera/Svizra;47.646389299999996;9.17603215448119;;;;Zimmer unbefristet in geselliger und offener WG!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Kreuzlingen.7419990.html;20190723-0650;;False
7414864;14;;;Wollmatingen;Radolfzeller Straße 13, Konstanz;Radolfzeller Straße;13;13, Radolfzeller Straße, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68955505;9.147670696364539;;;;14 qm Zimmer, 3er WG mit Balkon und neuem Bad, unbefristet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7414864.html;20190723-0650;;False
7419344;13;;;Allmannsdorf;Peter-Rosegger-Weg 2, Konstanz;Peter-Rosegger-Weg;2;2, Peter-Rosegger-Weg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68013635;9.200380599999999;;;;WG-Zimmer in See- & Uninähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7419344.html;20190723-0650;;False
7419236;20;;;Allmannsdorf;Peter-Rosegger-Weg 2, Konstanz;Peter-Rosegger-Weg;2;2, Peter-Rosegger-Weg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68013635;9.200380599999999;;;;WG-Zimmer in See- & Uninähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7419236.html;20190723-0650;;False
7417193;20;;;Fürstenberg;Magdeburger Straße, Konstanz;Magdeburger Straße;;Magdeburger Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6839065;9.149120199999999;;;;WG-Zimmer in Fürstenberg/Wollmatingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7417193.html;20190723-0650;20190809-1650;False
7073237;12;;;Paradies;Grießeggstr. 7, Konstanz;Grießeggstr.;7;7, Grießeggstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6638107;9.16071245;;;;Befristetes WG-Zimmer, eventuell auch auf Dauer;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-altes-Paradies.7073237.html;20190723-0650;;False
6761578;15;;;Petershausen-West;Bücklestraße, Konstanz;Bücklestraße;;Bücklestraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67744620000001;9.1679316;;;;3er WG Zwischenmiete Balkon Tiefgaragenstellplatz, möbliert;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6761578.html;20190723-0650;;False
6787661;12;;;Fürstenberg;Leipziger Straße 5, Konstanz;Leipziger Straße;5;5, Leipziger Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.682932799999996;9.1504105;;;;WG-Zimmer in Fürstenberg zur Zwischenmiete frei;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6787661.html;20190723-0650;20191008-0850;False
7110535;12;;;Fürstenberg;Leipziger Straße 5, Konstanz;Leipziger Straße;5;5, Leipziger Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.682932799999996;9.1504105;;;;tolles Zimmer zur Zwischenmiete in Fürstenberg :);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7110535.html;20190723-0650;;False
7416058;18;;;Fürstenberg;Bärlappweg 1, Konstanz;Bärlappweg;1;1, Bärlappweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68576515;9.160603300000002;;;;WG IN EHEMALIGEN HOTEL mit eigenem BAD!!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7416058.html;20190723-0650;;False
5852568;22;;;Altstadt;Bahnhofplatz, Konstanz;Bahnhofplatz;;Konstanz, Bahnhofplatz, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6588689;9.177217500000001;;;;Zimmer zur Zwischenmiete in schöner 3er WG mitten in der Altstadt!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.5852568.html;20190723-0650;20190916-1650;False
7313736;15;;;Litzelstetten;Adenauerstr 3, Konstanz;Adenauerstr;3;3, Adenauerstraße, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.71242355;9.17019849903534;;;;15m2 Zimmer mit Balkon in netter 4er Wg nahe zur Uni!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7313736.html;20190723-0650;;False
7265781;13;;;Altstadt;Kreuzlingerstr. 58, Konstanz;Kreuzlingerstr.;58;58, Kreuzlinger Straße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6562422;9.171907786788813;;;;Schönes und unbefristetes Zimmer in der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7265781.html;20190723-0650;;False
7383970;26;;;Petershausen-West;Steinstraße 21, Konstanz;Steinstraße;21;21, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6739956;9.1781409110425;;;;Großes Zimmer in gemütlicher WG in der Jägerkaserne;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7383970.html;20190723-0650;20191006-1650;False
7415202;18;;;Fürstenberg;Bärlappweg 1, Konstanz;Bärlappweg;1;1, Bärlappweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68576515;9.160603300000002;;;;WG IN EHEMALIGEN HOTEL mit eigenem BAD !!!!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7415202.html;20190723-0650;;False
6795353;20;;;Fürstenberg;Hardtstraße, Konstanz;Hardtstraße;;Hardtstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6850335;9.1532057;;;;Großes helles WG Zimmer mit Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6795353.html;20190723-0650;;False
6371851;11;;;Altstadt;SIGISMUNDSTR. 14, Konstanz;SIGISMUNDSTR.;14;Karma, 14, Sigismundstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6585255;9.1751236;;;;:) WG in der Atstadt sucht neuen Mitbewohner!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.6371851.html;20190723-0650;20190912-1250;False
7377780;12;;;Allmannsdorf;Am Schmerzenmösle 28, Konstanz;Am Schmerzenmösle;28;28, Am Schmerzenmösle, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6826168;9.19823207119587;;;;WG-Zimmer im Wohnheim Jungerhalde für den Sommer (nur Studenten);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7377780.html;20190723-0650;;False
7330233;13;;;Petershausen-West;Hindenburgstr. xx, Konstanz;Hindenburgstr. xx;;Hindenburgstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.672050399999996;9.1709877;;;;Gemütliches Zimmer in toller WG im Petershauser Park;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7330233.html;20190723-0650;;False
7308029;13;;;Allmannsdorf;Fasanenweg, Konstanz;Fasanenweg;;Fasanenweg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6803886;9.196291800000001;;;;Zimmer mit Gartenbenutzung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7308029.html;20190723-0650;;False
7411853;23;;;Altstadt;Brauneggerstraße, Konstanz;Brauneggerstraße;;Brauneggerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6647417;9.170733300000002;;;;Schönes Wg-Zimmer im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7411853.html;20190723-0650;;False
6752530;14;;;Königsbau;Sonnenbühlstraße 46, Konstanz;Sonnenbühlstraße;46;46, Sonnenbühlstraße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67846770000001;9.19155492130658;;;;Helles Zimmer zur Zwischenmiete │Balkon│nahe Uni;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.6752530.html;20190723-0650;;False
7395764;17;;;Altstadt;Brauneggerstr, Konstanz;Brauneggerstr;;Brauneggerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6647417;9.170733300000002;;;;Zimmer zur Zwischenmiete (01.08.2019-28.02.20) in Studenten WG im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7395764.html;20190723-0650;;False
7404748;15;;;Fürstenberg;Winkelstraße 10, Konstanz;Winkelstraße;10;10, Winkelstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6816178;9.15585836421539;;;;WG-Zimmer Fürstenberg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7404748.html;20190723-0650;;False
7369930;12;;;Fürstenberg;Schürmann Horster Weg 4, Konstanz;Schürmann Horster Weg;4;4, Schürmann-Horster-Weg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67924075;9.16152135;;;;Seezeit-Zimmer zur Untermiete im Fürstenberg;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7369930.html;20190723-0650;;False
7409087;15;;;Petershausen-West;Steinstraße 17, Konstanz;Steinstraße;17;17, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67349895;9.179444025960779;;;;Schönes WG-Zimmer in Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7409087.html;20190723-0650;;False
7406153;17;;;Petershausen-West;Markgrafenstraße 51, Konstanz;Markgrafenstraße;51;51, Markgrafenstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67233525;9.17245679584149;;;;helles, zentrales 17qm Zimmer, voll möbliert;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7406153.html;20190723-0650;;False
7408723;15;;;Kreuzlingen;Bahnhofstraße, Konstanz;Bahnhofstraße;;Konstanz, Bahnhofstraße, Schwarzheide-Ost Naundorf, Schwarzheide, Oberspreewald-Lausitz, Brandenburg, 01987, Deutschland;51.47814205;13.855509974391301;;;;Konstanz - Kreuzlingen: schönes helles Zimmer in 5er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Kreuzlingen.7408723.html;20190723-0650;;False
7319450;11;;;Königsbau;Jacob-Burckhardt-Straße 35, Konstanz;Jacob-Burckhardt-Straße;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;;;;WG-Zimmer nahe der Uni;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7319450.html;20190723-0650;;False
7398181;27;;;Petershausen-Ost;Eichhornstraße 21, Konstanz;Eichhornstraße;21;21, Eichhornstraße, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.66939585;9.191455477298868;;;;Großes Helles Zimmer für den August;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7398181.html;20190723-0650;;False
7227441;27;;;Altstadt;Gartenstraße, Konstanz;Gartenstraße;;Gartenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.665509899999996;9.1708285;;;;Traumhaftes WG Zimmer in schöner Altbauwohnung zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7227441.html;20190723-0650;;False
